Date,AAPL,BTC-USD,JNJ,SPY,XOM
2020-06-11,0.2619167294451016,0.6922374493558351,0.19398688847345005,0.2737177421804721,0.6199735489630912
2020-06-12,0.2579379955894303,0.6913307884793276,0.1965728367612691,0.27377854012018765,0.6197552079328345
2020-06-15,0.2508398056349669,0.6887742880079203,0.19476600712874154,0.26096953462405215,0.5770817311363264
2020-06-16,0.2566898728941127,0.6890191592677362,0.20668783793352793,0.26522240615202936,0.5698491952476227
2020-06-17,0.2562322418633496,0.6890154484498382,0.2050493306780981,0.2654618670187714,0.5793347455709026
2020-06-18,0.2562844777411339,0.6845087763963872,0.20370462007848636,0.26400635316704596,0.5760372641527544
2020-06-19,0.2577879653931363,0.6518187111015444,0.2038479474376303,0.2638046597643753,0.5797932478508125
2020-06-22,0.25932554582979095,0.6615849409293092,0.20248422201586877,0.2607920285343003,0.5672193206604846
2020-06-23,0.2617883549033272,0.5256964049013574,0.20231388706130035,0.2608167868478451,0.5665377692610862
2020-06-24,0.2658647196464607,0.5330061779729784,0.20790380620373683,0.26556388607188847,0.5823847039518232
2020-06-25,0.26190983585229677,0.5120392536386975,0.2078652725868918,0.2597366739288342,0.5630326697993018
2020-06-26,0.2828738007042717,0.49140941061043225,0.21010108411134698,0.2698022052020234,0.5729405837961787
2020-06-29,0.2859534535178071,0.47625814990640813,0.20341411019778755,0.27222600684585857,0.5739855335879708
2020-06-30,0.28106338929636265,0.45918249181641674,0.2071612864571773,0.26127610269207474,0.5292098252357345
2020-07-01,0.27999909111479554,0.46044411805097857,0.20577495757634276,0.2592055899101222,0.5254488711188304
2020-07-02,0.2770394227584069,0.45764521921101553,0.20528325123591334,0.25569603699529536,0.517269914147582
2020-07-06,0.28178955721922105,0.44336873367437013,0.20942007945019356,0.25720668147190257,0.5151812515494273
2020-07-07,0.28287436451204906,0.4442004718527129,0.20785483876410932,0.2599243137654813,0.5206899696803434
2020-07-08,0.28508206210866155,0.4315787720907691,0.2080208465265246,0.25870662615400075,0.5128725875806068
2020-07-09,0.2850852797709396,0.42056745662835665,0.20839604129112785,0.2567237978238776,0.5249185519425374
2020-07-10,0.2848812264843702,0.40608182390680786,0.20361115105782263,0.2577938845931672,0.5295946810993449
2020-07-13,0.28587805859308096,0.4054326613914597,0.20907703918709705,0.2593942431906893,0.528553551365365
2020-07-14,0.28691259209825076,0.33747319758792405,0.21419455062485984,0.26146780847914636,0.5351013608546228
2020-07-15,0.2868752771018416,0.28279102813759277,0.21327142238456256,0.26168021047238366,0.5321813763282639
2020-07-16,0.2919579590549121,0.2798252494043326,0.21401353398082432,0.2596798536089287,0.5172840457689768
2020-07-17,0.2897452033431989,0.27564683381897526,0.21035922257714434,0.2594924638974855,0.5188125671638398
2020-07-20,0.2856761627090982,0.2736111842329456,0.21015680834039838,0.2502383883831819,0.4595302642004574
