,Final Portfolio Value
1337,93726.30681377684
1338,95350.42772865255
1339,100657.65087936156
1340,146109.1888348505
1341,117254.73871625846
1342,102816.46104276372
1343,112203.3294345695
1344,183054.92588568723
1345,127740.7582814295
1346,138123.24931148117
1347,81276.63278167606
1348,89250.46968324055
1349,124448.39820749644
1350,120875.7327917513
1351,158452.96504718857
1352,116540.26534094704
1353,145219.71141093684
1354,95905.91043865382
1355,114193.73413573959
1356,136528.18081710694
1357,133317.03783250172
1358,133841.5172505157
1359,147842.88217361888
1360,176939.41799002662
1361,116280.60608907008
1362,112496.20748155398
1363,139841.14998111827
1364,88840.0667450379
1365,122421.55135687391
1366,222487.10900034613
1367,142742.47207382316
1368,160022.7822328862
1369,126831.36286497767
1370,82866.5874428432
1371,135490.0880251711
1372,122354.26338455715
1373,118079.36765402292
1374,139666.74349363934
1375,119718.53659932286
1376,107049.9018335737
1377,125597.19781098644
1378,83937.21902143012
1379,120680.15256125087
1380,114021.71760262856
1381,155709.69815334724
1382,98700.17298338609
1383,145726.06341409805
1384,94301.04445993179
1385,111131.73704895843
1386,161766.202238793
1387,86226.5395807589
1388,123622.67074919962
1389,152691.9066097584
1390,158947.47264650516
1391,126665.71856741952
1392,142501.1730503912
1393,106044.54103696464
1394,80270.31304616833
1395,137726.47797419748
1396,118517.69503454199
1397,123345.07772157817
1398,135577.53989223714
1399,99525.78170374183
1400,132022.7310426675
1401,161135.26502613744
1402,116095.02839086305
1403,135502.1663969482
1404,124137.977638283
1405,128133.34084558905
1406,113177.50419031367
1407,99432.38568817136
1408,151388.3848876592
1409,141946.96737084285
1410,119859.73820071551
1411,112837.18623118462
1412,125227.58884833183
1413,112614.05729016563
1414,135421.12062120566
1415,140558.08953135455
1416,140261.9238698167
1417,131919.93151306815
1418,77776.86429270281
1419,113536.20046299255
1420,129757.16508460691
1421,115641.52054901226
1422,98836.20273018563
1423,101688.17975161926
1424,110717.14025210342
1425,131063.16214918374
1426,141852.94860814398
1427,127313.20058068442
1428,84026.58548813793
1429,174248.9084529959
1430,167189.13733974722
1431,183353.8531495413
1432,178206.6994305183
1433,106945.38546490726
1434,173674.79848466758
1435,120292.65275850052
1436,92545.46182471413
1437,145622.27618796565
1438,193288.4722483044
1439,81050.35340286519
1440,105139.07993159138
1441,113716.94108801377
1442,93424.53952111745
1443,183123.61851458327
1444,136404.9240842968
1445,80877.16192993015
1446,80866.24756171627
1447,89443.3686738148
1448,72873.4067131595
1449,101707.7376896234
1450,109588.39502444657
1451,250363.9895312468
1452,149526.27011037144
1453,108686.31168694627
1454,83420.21761714101
1455,92974.94841221781
1456,106016.93755897488
1457,118805.06343736999
1458,121449.14830235617
1459,90018.71145074273
1460,103967.7909798625
1461,95476.24212384394
1462,152626.25201071403
1463,142724.30262960313
1464,143452.83066393598
1465,116417.24506058008
1466,168614.53890738226
1467,87093.15022315542
1468,116652.94202983916
1469,173524.99989751712
1470,250721.80592401998
1471,132677.09502504065
1472,144631.7508194432
1473,80267.73504610916
1474,112556.82962265552
1475,102303.66887248747
1476,122759.37278009548
1477,81130.93780248382
1478,162483.90180147928
1479,119587.1422680567
1480,113633.08776699186
1481,140573.0236736106
1482,122227.93367860856
1483,202156.41722891666
1484,133594.8480984879
1485,116934.01321317583
1486,112925.7447226989
1487,188956.05671405967
1488,155406.31504942098
1489,123052.65628044524
1490,141534.93021616535
1491,190832.99647720932
1492,140224.84269230097
1493,133544.09263112574
1494,137866.08389771794
1495,170028.0027371473
1496,172269.17668537248
1497,100358.27247936808
1498,78291.59364936287
1499,126923.25994811344
1500,183977.57939642534
1501,98108.7799224636
1502,118125.17379679067
1503,178299.40001263432
1504,137162.07027510504
1505,123117.95619565492
1506,118523.46762914777
1507,124927.12458320698
1508,97374.43381959922
1509,136007.1967567713
1510,129699.31187619445
1511,128244.23867913544
1512,75049.56675459941
1513,169256.4377701155
1514,85812.83443978346
1515,72416.11032530421
1516,101279.43843824245
1517,196835.8321342773
1518,71263.28218249086
1519,75888.66362319846
1520,122478.35232833245
1521,121509.68888786269
1522,170389.80545674526
1523,76998.00046085705
1524,147918.74156741102
1525,126262.7602363635
1526,145781.76397465653
1527,121045.71611736639
1528,96013.1526313084
1529,117625.0329213103
1530,127510.55221008956
1531,91740.77048079991
1532,119160.40982562907
1533,166687.93137191352
1534,83446.29292080314
1535,105860.35508835167
1536,118098.27524667713
1537,81843.03434228158
1538,68484.4532302579
1539,117640.44277512781
1540,118016.09096513322
1541,122154.68695113582
1542,120331.72725438197
1543,103829.37832094819
1544,78936.49248746195
1545,164721.67268566065
1546,84444.03162284254
1547,105309.48399319944
1548,120055.9844884772
1549,141890.9649492732
1550,145245.61748324992
1551,109006.04747213762
1552,124121.20880436657
1553,154063.5703984778
1554,124788.80485918402
1555,151294.24565126092
1556,58832.74208420484
1557,213449.89028961092
1558,119422.13966732111
1559,104716.72086549329
1560,101650.63794940693
1561,111885.81809828772
1562,162164.51427687643
1563,137844.09154966736
1564,125192.93292566163
1565,150238.63707257924
1566,61227.28072880257
1567,141984.55211751003
1568,103125.93756082597
1569,117898.99349505521
1570,90814.96794651546
1571,112365.99034687744
1572,147253.57796438664
1573,156415.74709751288
1574,128910.96664520373
1575,104100.54912097355
1576,97725.26639075742
1577,139467.07343725636
1578,92884.57005672147
1579,70878.63240783355
1580,160765.2221756317
1581,165452.76285303375
1582,132630.5387351762
1583,89468.44255491556
1584,150828.34673754775
1585,143304.79106357024
1586,140230.1839398713
1587,102804.53674308251
1588,114376.4134525124
1589,116800.1155975704
1590,108141.62948853894
1591,132928.01148603344
1592,91987.63547582187
1593,126311.62342673434
1594,172026.73049024167
1595,90231.6915987297
1596,121082.72336113398
1597,127483.78632099679
1598,175923.3862957943
1599,126198.62278289693
1600,142298.79042677113
1601,127779.0567373111
1602,108054.65105171905
1603,139665.93973434958
1604,132335.57966182497
1605,121162.1525149318
1606,123451.8742992833
1607,108746.49908740903
1608,114739.10044508603
1609,142586.64507793752
1610,115538.70019595462
1611,83855.56438222542
1612,105043.61679078394
1613,115616.27753707688
1614,101411.06367234509
1615,164136.70744701574
1616,82433.63113411317
1617,208884.88892607557
1618,103693.64579883293
1619,90715.23770418066
1620,130387.0416300208
1621,121152.3950083515
1622,116307.70432780145
1623,184003.010892463
1624,62995.717772397984
1625,170748.11844403288
1626,102735.8255014493
1627,121848.38636711544
1628,112660.63973639662
1629,88149.67195375862
1630,226810.18502590474
1631,168091.06112015172
1632,153105.64415766936
1633,102729.26609557707
1634,111496.89262462487
1635,165420.67291393253
1636,132612.8993524401
1637,133930.1921552903
1638,119188.76056949064
1639,152232.350773773
1640,62990.8564930769
1641,99413.0297366308
1642,116325.52749458583
1643,88937.78876567252
1644,69655.92646453711
1645,93438.04432137654
1646,123165.95676859758
1647,172627.05819819294
1648,134580.05448045363
1649,143038.14209139632
1650,176270.43057600968
1651,84539.99723311698
1652,65550.78325504085
1653,147888.0396916978
1654,144479.38942749327
1655,190081.9446349414
1656,152316.85210574963
1657,172405.04087356656
1658,149011.79488324223
1659,130006.15232582955
1660,142334.08846653724
1661,111383.51396498742
1662,158044.63397480585
1663,133177.11207830222
1664,93462.34072329955
1665,96773.56737338346
1666,94698.99056360198
1667,93562.75529816322
1668,172758.28367512458
1669,171386.8366423656
1670,127158.17073574931
1671,175610.35990508026
1672,142635.715627279
1673,170517.33021665172
1674,123500.92454730626
1675,139616.91365696103
1676,112603.93332187741
1677,78184.74753689457
1678,83226.13194021797
1679,90677.20244831285
1680,116964.95512996262
1681,147287.53004147465
1682,123095.42103363735
1683,143762.19592549218
1684,102757.91754822823
1685,175104.81449671232
1686,104006.04850232693
1687,155412.1332600515
1688,139571.410920371
1689,130506.24170996838
1690,73110.9631603015
1691,135785.5162014515
1692,145171.71514904598
1693,127196.29935871392
1694,87096.09474453084
1695,140395.8427124016
1696,122892.60733834493
1697,121579.67805680308
1698,225419.5519336958
1699,153130.89326286264
1700,133749.28433641294
1701,102480.09399218585
1702,118244.50452021431
1703,121877.58403927415
1704,160181.8960218694
1705,114116.42547912826
1706,118529.12756049223
1707,94233.28506873759
1708,137787.11599617405
1709,149217.08266771302
1710,119878.58970592306
1711,95906.72351007386
1712,101708.24514285107
1713,191814.4815338286
1714,183265.44642964736
1715,92955.84917068787
1716,185336.9329070073
1717,193876.4333195004
1718,106411.40663092646
1719,133805.2917001476
1720,96395.67123702003
1721,115292.60973469983
1722,146524.61783101654
1723,84710.640212566
1724,113454.38351490484
1725,144207.09237210234
1726,117265.86357502807
1727,77974.06920566646
1728,159171.05685014633
1729,155077.11220888124
1730,74239.77349222501
1731,126064.02344455985
1732,71475.1937222738
1733,107867.95532821972
1734,109958.19496186057
1735,141978.06862412437
1736,111828.69074928263
1737,110519.69791469713
1738,120117.78380364188
1739,112955.94916894507
1740,118625.39039328681
1741,175463.42418688347
1742,106207.93548299323
1743,92154.4204454149
1744,263242.75895379874
1745,95673.77005900125
1746,88492.47332413684
1747,87956.62803684814
1748,169822.58491802096
1749,92178.35630054222
1750,106640.31019195875
1751,92098.26996309304
1752,97764.07606462436
1753,149292.8255984112
1754,82687.8048063116
1755,143592.70152549926
1756,93955.1841975097
1757,80105.1946208342
1758,106222.0435272856
1759,107550.70623089948
1760,141678.88660434406
1761,104957.09404139029
1762,129307.43483242232
1763,77851.2581155312
1764,147605.4591730307
1765,144437.75606448256
1766,114449.40791583477
1767,161993.93046678876
1768,114545.27434756386
1769,136073.35543114247
1770,98312.38161708013
1771,90102.52877830438
1772,101287.59285899562
1773,94202.23101721083
1774,100485.65369934986
1775,118513.43184819925
1776,169775.53612171387
1777,171030.18368498803
1778,128210.8925165921
1779,141089.80255465576
1780,105340.50126188878
1781,122187.33967140243
1782,157749.99691710508
1783,76882.2189834094
1784,124242.3679440175
1785,121520.93759411329
1786,114756.15340989645
1787,125057.08015929525
1788,92202.36360858822
1789,130236.17557407268
1790,151332.4440461709
1791,185516.6908645429
1792,77165.80162736968
1793,131550.64504305294
1794,117227.0821155512
1795,88030.90957355277
1796,169273.6249438067
1797,104053.34782742712
1798,129321.90076278384
1799,147215.97232082477
1800,80222.851539462
1801,106451.64693303766
1802,142237.51710390684
1803,125502.81091342424
1804,106909.64626292836
1805,144975.71462829714
1806,105074.04466651045
1807,73322.93521300307
1808,100826.50487894125
1809,113641.5228920902
1810,135849.28281758903
1811,139794.56033006153
1812,131403.6786238502
1813,95293.75095310819
1814,87078.74784355875
1815,161842.40686173103
1816,96228.53293618627
1817,102669.15338804363
1818,175313.4427005039
1819,124010.64336659749
1820,105599.40008954256
1821,78548.87501808997
1822,136520.26682114528
1823,93128.18222793506
1824,95845.41619087684
1825,161798.39586837983
1826,145815.23101282647
1827,130461.45335197063
1828,125392.01919935657
1829,157942.77484880193
1830,130487.80617082914
1831,179594.22395642396
1832,130226.23821076336
1833,104544.19367841736
1834,104004.68723258082
1835,107781.29971475754
1836,140841.6495328722
1837,104991.10003681087
1838,118412.27455490873
1839,100439.79242595818
1840,128023.30348241549
1841,123704.93918846322
1842,175251.92481683785
1843,143404.5969756341
1844,112993.28155526154
1845,103157.05455419519
1846,167276.59144076533
1847,135231.11642383478
1848,153323.64246928022
1849,151376.4958653654
1850,58648.07876475649
1851,112462.07607679146
1852,125349.14359739347
1853,168523.06240481688
1854,103537.19430719389
1855,134873.9134665309
1856,100485.82268138946
1857,189536.12851349296
1858,134519.08898962665
1859,127509.80437805946
1860,89217.92424153561
1861,107933.03534456901
1862,135680.66093603938
1863,121980.0633145238
1864,131051.80816728927
1865,89541.19271094882
1866,197485.45236705896
1867,122526.91238029838
1868,70233.48256760948
1869,122837.92064279605
1870,98751.88921651799
1871,107734.31641579299
1872,111872.44318258176
1873,116527.3842753927
1874,98419.43618720735
1875,162891.57455795936
